Code_departement,Libelle_departement,Code_Nuance,Voix_T1,pct_Voix_Ins_T1,pct_Voix_Exp_T1,Sieges_T1,Voix_T2,pct_Voix_Ins_T2,pct_Voix_Exp_T2,Sieges_T2
54,MEURTHE ET MOSELLE,EXG,0.0,3406.0,0.69,1.24,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,FG,0.0,20972.0,4.23,7.65,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,FN,0.0,42668.0,8.6,15.57,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,PRV,0.0,16969.0,3.42,6.19,0.0,21245.0,4.28,8.07
54,MEURTHE ET MOSELLE,RDG,0.0,900.0,0.18,0.33,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,SOC,0.0,87514.0,17.65,31.94,5.0,121891.0,24.58,46.28
54,MEURTHE ET MOSELLE,UMP,0.0,67595.0,13.63,24.67,1.0,95213.0,19.2,36.15
54,MEURTHE ET MOSELLE,VEC,0.0,22963.0,4.63,8.38,0.0,25004.0,5.04,9.49
55,MEUSE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,MEUSE,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,MEUSE,CEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,MEUSE,DVD,0.0,5600.0,3.99,6.83,0.0,0.0,0.0,0.0
55,MEUSE,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,MEUSE,ECO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,MEUSE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,MEUSE,EXG,0.0,957.0,0.68,1.17,0.0,0.0,0.0,0.0
55,MEUSE,FG,0.0,2879.0,2.05,3.51,0.0,0.0,0.0,0.0
55,MEUSE,FN,0.0,15000.0,10.7,18.3,0.0,0.0,0.0,0.0
55,MEUSE,NCE,0.0,196.0,0.14,0.24,0.0,0.0,0.0,0.0
55,MEUSE,PRV,0.0,17489.0,12.47,21.34,1.0,24667.0,17.6,31.36
55,MEUSE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,MEUSE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,MEUSE,SOC,0.0,28102.0,20.04,34.29,1.0,37734.0,26.92,47.97
55,MEUSE,UMP,0.0,9089.0,6.48,11.09,0.0,16257.0,11.6,20.67
55,MEUSE,VEC,0.0,2649.0,1.89,3.23,0.0,0.0,0.0,0.0
56,MORBIHAN,ALLI,0.0,12059.0,2.17,3.54,0.0,0.0,0.0,0.0
56,MORBIHAN,AUT,0.0,560.0,0.1,0.16,0.0,0.0,0.0,0.0
56,MORBIHAN,CEN,0.0,5310.0,0.96,1.56,0.0,0.0,0.0,0.0
56,MORBIHAN,DVD,0.0,18169.0,3.27,5.33,1.0,31942.0,5.75,9.46
56,MORBIHAN,DVG,0.0,47999.0,8.64,14.08,2.0,64930.0,11.68,19.24
56,MORBIHAN,ECO,0.0,266.0,0.05,0.08,0.0,0.0,0.0,0.0
56,MORBIHAN,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,MORBIHAN,EXG,0.0,2269.0,0.41,0.67,0.0,0.0,0.0,0.0
56,MORBIHAN,FG,0.0,18197.0,3.27,5.34,0.0,0.0,0.0,0.0
56,MORBIHAN,FN,0.0,31839.0,5.73,9.34,0.0,0.0,0.0,0.0
56,MORBIHAN,NCE,0.0,818.0,0.15,0.24,0.0,0.0,0.0,0.0
56,MORBIHAN,PRV,0.0,256.0,0.05,0.08,0.0,0.0,0.0,0.0
56,MORBIHAN,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,MORBIHAN,REG,0.0,3145.0,0.57,0.92,0.0,0.0,0.0,0.0
56,MORBIHAN,SOC,0.0,88318.0,15.89,25.9,3.0,113475.0,20.42,33.62
56,MORBIHAN,UMP,0.0,100827.0,18.14,29.57,0.0,127140.0,22.88,37.67
56,MORBIHAN,VEC,0.0,10946.0,1.97,3.21,0.0,0.0,0.0,0.0
57,MOSELLE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,MOSELLE,AUT,0.0,2123.0,0.28,0.55,0.0,0.0,0.0,0.0
57,MOSELLE,CEN,0.0,4362.0,0.58,1.14,0.0,0.0,0.0,0.0
57,MOSELLE,DVD,0.0,2362.0,0.32,0.61,0.0,0.0,0.0,0.0
57,MOSELLE,DVG,0.0,2596.0,0.35,0.68,0.0,0.0,0.0,0.0
57,MOSELLE,ECO,0.0,6295.0,0.84,1.64,0.0,0.0,0.0,0.0
57,MOSELLE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,MOSELLE,EXG,0.0,4484.0,0.6,1.17,0.0,0.0,0.0,0.0
57,MOSELLE,FG,0.0,13560.0,1.82,3.53,0.0,0.0,0.0,0.0
57,MOSELLE,FN,0.0,78824.0,10.56,20.52,0.0,52371.0,7.02,14.03
57,MOSELLE,NCE,0.0,2284.0,0.31,0.59,0.0,0.0,0.0,0.0
57,MOSELLE,PRV,0.0,15962.0,2.14,4.15,0.0,18471.0,2.47,4.95
57,MOSELLE,RDG,0.0,391.0,0.05,0.1,0.0,0.0,0.0,0.0
57,MOSELLE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,MOSELLE,SOC,0.0,135695.0,18.18,35.32,4.0,177579.0,23.79,47.56
57,MOSELLE,UMP,0.0,110689.0,14.83,28.81,5.0,124974.0,16.74,33.47
57,MOSELLE,VEC,0.0,4569.0,0.61,1.19,0.0,0.0,0.0,0.0
58,NIEVRE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,NIEVRE,AUT,0.0,691.0,0.42,0.73,0.0,0.0,0.0,0.0
58,NIEVRE,CEN,0.0,806.0,0.49,0.85,0.0,0.0,0.0,0.0
58,NIEVRE,DVD,0.0,1241.0,0.75,1.31,0.0,0.0,0.0,0.0
58,NIEVRE,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,NIEVRE,ECO,0.0,530.0,0.32,0.56,0.0,0.0,0.0,0.0
58,NIEVRE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,NIEVRE,EXG,0.0,1133.0,0.69,1.2,0.0,0.0,0.0,0.0
58,NIEVRE,FG,0.0,7046.0,4.27,7.43,0.0,0.0,0.0,0.0
58,NIEVRE,FN,0.0,13529.0,8.21,14.28,0.0,0.0,0.0,0.0
58,NIEVRE,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,NIEVRE,PRV,0.0,2384.0,1.45,2.52,0.0,0.0,0.0,0.0
58,NIEVRE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,NIEVRE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,NIEVRE,SOC,0.0,44361.0,26.9,46.81,2.0,56399.0,34.2,63.62
58,NIEVRE,UMP,0.0,19774.0,11.99,20.87,0.0,32246.0,19.56,36.38
58,NIEVRE,VEC,0.0,3274.0,1.99,3.45,0.0,0.0,0.0,0.0
59,NORD,ALLI,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
59,NORD,AUT,0.0,3459.0,0.19,0.36,0.0,0.0,0.0,0.0
59,NORD,CEN,0.0,9532.0,0.53,0.99,0.0,0.0,0.0,0.0
59,NORD,DVD,0.0,35630.0,1.99,3.71,0.0,26043.0,1.45,3.08
59,NORD,DVG,0.0,44788.0,2.5,4.66,2.0,46984.0,2.62,5.56
59,NORD,ECO,0.0,9934.0,0.55,1.03,0.0,0.0,0.0,0.0
59,NORD,EXD,0.0,2681.0,0.15,0.28,0.0,0.0,0.0,0.0
59,NORD,EXG,0.0,11276.0,0.63,1.17,0.0,0.0,0.0,0.0
59,NORD,FG,0.0,115576.0,6.44,12.03,3.0,86152.0,4.8,10.2
59,NORD,FN,0.0,162240.0,9.04,16.88,0.0,48416.0,2.7,5.73
59,NORD,NCE,0.0,35163.0,1.96,3.66,1.0,37927.0,2.11,4.49
59,NORD,PRV,0.0,19237.0,1.07,2.0,1.0,22959.0,1.28,2.72
59,NORD,RDG,0.0,11848.0,0.66,1.23,0.0,16718.0,0.93,1.98
59,NORD,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,NORD,SOC,0.0,254300.0,14.17,26.46,7.0,319845.0,17.83,37.86
59,NORD,UMP,0.0,211499.0,11.79,22.01,7.0,231825.0,12.92,27.44
59,NORD,VEC,0.0,33796.0,1.88,3.52,0.0,7919.0,0.44,0.94
60,OISE,ALLI,0.0,570.0,0.1,0.18,0.0,0.0,0.0,0.0
60,OISE,AUT,0.0,530.0,0.1,0.17,0.0,0.0,0.0,0.0
60,OISE,CEN,0.0,5500.0,1.0,1.75,0.0,0.0,0.0,0.0
60,OISE,DVD,0.0,2415.0,0.44,0.77,0.0,0.0,0.0,0.0
60,OISE,DVG,0.0,9351.0,1.7,2.97,0.0,0.0,0.0,0.0
60,OISE,ECO,0.0,3761.0,0.68,1.2,0.0,0.0,0.0,0.0
60,OISE,EXD,0.0,2270.0,0.41,0.72,0.0,0.0,0.0,0.0
60,OISE,EXG,0.0,2646.0,0.48,0.84,0.0,0.0,0.0,0.0
60,OISE,FG,0.0,25739.0,4.68,8.18,1.0,18332.0,3.33,6.1
60,OISE,FN,0.0,62246.0,11.32,19.78,0.0,19916.0,3.62,6.63
60,OISE,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,OISE,PRV,0.0,504.0,0.09,0.16,0.0,0.0,0.0,0.0
60,OISE,RDG,0.0,9299.0,1.69,2.96,0.0,16269.0,2.96,5.41
60,OISE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,OISE,SOC,0.0,63571.0,11.56,20.2,1.0,78453.0,14.27,26.11
60,OISE,UMP,0.0,111253.0,20.24,35.35,5.0,148843.0,27.08,49.54
60,OISE,VEC,0.0,15030.0,2.73,4.78,0.0,18636.0,3.39,6.2
61,ORNE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,ORNE,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,ORNE,CEN,0.0,586.0,0.28,0.46,0.0,0.0,0.0,0.0
61,ORNE,DVD,0.0,13256.0,6.24,10.49,0.0,0.0,0.0,0.0
61,ORNE,DVG,0.0,17174.0,8.08,13.58,1.0,22968.0,10.8,18.38
61,ORNE,ECO,0.0,605.0,0.28,0.48,0.0,0.0,0.0,0.0
61,ORNE,EXD,0.0,368.0,0.17,0.29,0.0,0.0,0.0,0.0
61,ORNE,EXG,0.0,1537.0,0.72,1.22,0.0,0.0,0.0,0.0
61,ORNE,FG,0.0,4724.0,2.22,3.74,0.0,0.0,0.0,0.0
61,ORNE,FN,0.0,15074.0,7.09,11.92,0.0,0.0,0.0,0.0
61,ORNE,NCE,0.0,3920.0,1.84,3.1,0.0,0.0,0.0,0.0
61,ORNE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,ORNE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,ORNE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,ORNE,SOC,0.0,27182.0,12.79,21.5,1.0,37349.0,17.57,29.89
61,ORNE,UMP,0.0,39167.0,18.42,30.98,1.0,64627.0,30.4,51.72
61,ORNE,VEC,0.0,2828.0,1.33,2.24,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,AUT,0.0,1988.0,0.18,0.33,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,CEN,0.0,9663.0,0.89,1.58,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,DVD,0.0,8936.0,0.82,1.46,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,DVG,0.0,31242.0,2.88,5.12,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,ECO,0.0,4713.0,0.43,0.77,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,EXD,0.0,589.0,0.05,0.1,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,EXG,0.0,8819.0,0.81,1.45,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,FG,0.0,56129.0,5.18,9.2,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,FN,0.0,124761.0,11.5,20.45,0.0,79409.0,7.98,14.99
62,PAS DE CALAIS,NCE,0.0,24286.0,2.24,3.98,0.0,16964.0,1.71,3.2
62,PAS DE CALAIS,PRV,0.0,80.0,0.01,0.01,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,RDG,0.0,10691.0,0.99,1.75,1.0,21509.0,2.16,4.06
62,PAS DE CALAIS,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,PAS DE CALAIS,SOC,1.0,206295.0,19.02,33.81,9.0,274857.0,27.64,51.9
62,PAS DE CALAIS,UMP,0.0,108557.0,10.01,17.79,1.0,136865.0,13.76,25.84
62,PAS DE CALAIS,VEC,0.0,13327.0,1.23,2.18,0.0,0.0,0.0,0.0
63,PUY DE DOME,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,PUY DE DOME,AUT,0.0,689.0,0.15,0.26,0.0,0.0,0.0,0.0
63,PUY DE DOME,CEN,0.0,8397.0,1.87,3.2,0.0,0.0,0.0,0.0
63,PUY DE DOME,DVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,PUY DE DOME,DVG,0.0,1627.0,0.36,0.62,0.0,0.0,0.0,0.0
63,PUY DE DOME,ECO,0.0,3417.0,0.76,1.3,0.0,0.0,0.0,0.0
63,PUY DE DOME,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,PUY DE DOME,EXG,0.0,4932.0,1.1,1.88,0.0,0.0,0.0,0.0
63,PUY DE DOME,FG,0.0,43561.0,9.7,16.58,1.0,37257.0,10.54,18.76
63,PUY DE DOME,FN,0.0,27512.0,6.13,10.47,0.0,0.0,0.0,0.0
63,PUY DE DOME,NCE,0.0,1625.0,0.36,0.62,0.0,0.0,0.0,0.0
63,PUY DE DOME,PRV,0.0,705.0,0.16,0.27,0.0,0.0,0.0,0.0
63,PUY DE DOME,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,PUY DE DOME,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,PUY DE DOME,SOC,1.0,79000.0,17.59,30.07,2.0,57037.0,16.13,28.72
63,PUY DE DOME,UMP,0.0,66948.0,14.91,25.48,0.0,77359.0,21.87,38.95
63,PUY DE DOME,VEC,0.0,24296.0,5.41,9.25,1.0,26958.0,7.62,13.57
64,PYRENEES ATLANTIQUES,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,AUT,0.0,3876.0,0.79,1.32,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,CEN,0.0,33999.0,6.95,11.57,1.0,39824.0,9.78,16.95
64,PYRENEES ATLANTIQUES,DVD,0.0,2336.0,0.48,0.79,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,ECO,0.0,2625.0,0.54,0.89,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,EXG,0.0,2803.0,0.57,0.95,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,FG,0.0,17378.0,3.55,5.91,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,FN,0.0,22770.0,4.65,7.75,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,PRV,0.0,15932.0,3.26,5.42,0.0,20864.0,5.12,8.88
64,PYRENEES ATLANTIQUES,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,REG,0.0,14514.0,2.97,4.94,0.0,0.0,0.0,0.0
64,PYRENEES ATLANTIQUES,SOC,1.0,112466.0,22.99,38.27,4.0,120330.0,29.55,51.21
64,PYRENEES ATLANTIQUES,UMP,0.0,57104.0,11.67,19.43,0.0,53939.0,13.25,22.96
64,PYRENEES ATLANTIQUES,VEC,0.0,8038.0,1.64,2.74,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,CEN,0.0,2425.0,1.37,2.29,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,DVD,0.0,925.0,0.52,0.87,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,ECO,0.0,467.0,0.26,0.44,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,EXG,0.0,1323.0,0.75,1.25,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,FG,0.0,12462.0,7.03,11.75,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,FN,0.0,9511.0,5.36,8.97,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,PRV,0.0,13864.0,7.82,13.07,0.0,16523.0,9.31,16.53
65,HAUTES PYRENEES,RDG,0.0,22732.0,12.82,21.44,1.0,32403.0,18.26,32.41
65,HAUTES PYRENEES,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,HAUTES PYRENEES,SOC,0.0,25163.0,14.19,23.73,1.0,33413.0,18.83,33.42
65,HAUTES PYRENEES,UMP,0.0,13720.0,7.73,12.94,0.0,17648.0,9.95,17.65
65,HAUTES PYRENEES,VEC,0.0,3455.0,1.95,3.26,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,AUT,0.0,594.0,0.18,0.3,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,CEN,0.0,3336.0,1.01,1.69,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,DVD,0.0,344.0,0.1,0.17,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,DVG,0.0,10380.0,3.15,5.25,1.0,17098.0,5.19,8.87
66,PYRENEES ORIENTALES,ECO,0.0,2962.0,0.9,1.5,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,EXD,0.0,171.0,0.05,0.09,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,EXG,0.0,1657.0,0.5,0.84,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,FG,0.0,20553.0,6.24,10.4,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,FN,0.0,41480.0,12.6,20.99,0.0,9251.0,2.81,4.8
66,PYRENEES ORIENTALES,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,PYRENEES ORIENTALES,SOC,0.0,55707.0,16.92,28.19,2.0,80657.0,24.51,41.82
66,PYRENEES ORIENTALES,UMP,0.0,55992.0,17.01,28.33,1.0,85840.0,26.08,44.51
66,PYRENEES ORIENTALES,VEC,0.0,4441.0,1.35,2.25,0.0,0.0,0.0,0.0
67,BAS RHIN,ALLI,0.0,10987.0,1.47,2.74,0.0,16026.0,2.84,6.03
67,BAS RHIN,AUT,0.0,4422.0,0.59,1.1,0.0,0.0,0.0,0.0
67,BAS RHIN,CEN,0.0,7324.0,0.98,1.82,0.0,0.0,0.0,0.0
67,BAS RHIN,DVD,0.0,16831.0,2.25,4.19,1.0,21506.0,3.81,8.09
67,BAS RHIN,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,BAS RHIN,ECO,0.0,5296.0,0.71,1.32,0.0,0.0,0.0,0.0
67,BAS RHIN,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,BAS RHIN,EXG,0.0,2961.0,0.4,0.74,0.0,0.0,0.0,0.0
67,BAS RHIN,FG,0.0,12745.0,1.7,3.17,0.0,0.0,0.0,0.0
67,BAS RHIN,FN,0.0,66749.0,8.91,16.62,0.0,0.0,0.0,0.0
67,BAS RHIN,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,BAS RHIN,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,BAS RHIN,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,BAS RHIN,REG,0.0,4457.0,0.6,1.11,0.0,0.0,0.0,0.0
67,BAS RHIN,SOC,0.0,65346.0,8.73,16.27,2.0,53382.0,9.45,20.09
67,BAS RHIN,UMP,2.0,162442.0,21.69,40.45,4.0,142925.0,25.3,53.79
67,BAS RHIN,VEC,0.0,42018.0,5.61,10.46,0.0,31881.0,5.64,12.0
68,HAUT RHIN,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,HAUT RHIN,AUT,0.0,1703.0,0.33,0.61,0.0,0.0,0.0,0.0
68,HAUT RHIN,CEN,0.0,2962.0,0.57,1.06,0.0,0.0,0.0,0.0
68,HAUT RHIN,DVD,0.0,11303.0,2.18,4.03,0.0,0.0,0.0,0.0
68,HAUT RHIN,DVG,0.0,4855.0,0.93,1.73,0.0,0.0,0.0,0.0
68,HAUT RHIN,ECO,0.0,13429.0,2.59,4.78,0.0,0.0,0.0,0.0
68,HAUT RHIN,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,HAUT RHIN,EXG,0.0,2979.0,0.57,1.06,0.0,0.0,0.0,0.0
68,HAUT RHIN,FG,0.0,7460.0,1.44,2.66,0.0,0.0,0.0,0.0
68,HAUT RHIN,FN,0.0,51923.0,10.0,18.49,0.0,10785.0,2.47,4.99
68,HAUT RHIN,NCE,0.0,17417.0,3.35,6.2,1.0,20382.0,4.68,9.42
68,HAUT RHIN,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,HAUT RHIN,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,HAUT RHIN,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,HAUT RHIN,SOC,0.0,50308.0,9.69,17.92,0.0,64185.0,14.72,29.68
68,HAUT RHIN,UMP,1.0,104225.0,20.07,37.12,4.0,104286.0,23.92,48.22
68,HAUT RHIN,VEC,0.0,12182.0,2.35,4.34,0.0,16626.0,3.81,7.69
69,RHONE,ALLI,0.0,382.0,0.03,0.06,0.0,0.0,0.0,0.0
69,RHONE,AUT,0.0,3955.0,0.36,0.63,0.0,0.0,0.0,0.0
69,RHONE,CEN,0.0,12617.0,1.15,2.02,0.0,0.0,0.0,0.0
69,RHONE,DVD,0.0,18816.0,1.71,3.01,0.0,0.0,0.0,0.0
69,RHONE,DVG,0.0,7672.0,0.7,1.23,0.0,0.0,0.0,0.0
69,RHONE,ECO,0.0,5672.0,0.51,0.91,0.0,0.0,0.0,0.0
69,RHONE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,RHONE,EXG,0.0,3854.0,0.35,0.62,0.0,0.0,0.0,0.0
69,RHONE,FG,0.0,38715.0,3.51,6.2,0.0,0.0,0.0,0.0
69,RHONE,FN,0.0,88283.0,8.01,14.13,0.0,24223.0,2.2,4.3
69,RHONE,NCE,0.0,4648.0,0.42,0.74,0.0,0.0,0.0,0.0
69,RHONE,PRV,0.0,2230.0,0.2,0.36,0.0,0.0,0.0,0.0
69,RHONE,RDG,0.0,18874.0,1.71,3.02,1.0,18798.0,1.71,3.33
69,RHONE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,RHONE,SOC,0.0,162477.0,14.75,26.01,5.0,218393.0,19.82,38.73
69,RHONE,UMP,0.0,215720.0,19.58,34.53,8.0,285608.0,25.92,50.65
69,RHONE,VEC,0.0,40818.0,3.7,6.53,0.0,16813.0,1.53,2.98
70,HAUTE SAONE,ALLI,0.0,890.0,0.49,0.78,0.0,0.0,0.0,0.0
70,HAUTE SAONE,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,HAUTE SAONE,CEN,0.0,2126.0,1.18,1.87,0.0,0.0,0.0,0.0
70,HAUTE SAONE,DVD,0.0,563.0,0.31,0.5,0.0,0.0,0.0,0.0
70,HAUTE SAONE,DVG,0.0,2319.0,1.28,2.04,0.0,0.0,0.0,0.0
70,HAUTE SAONE,ECO,0.0,647.0,0.36,0.57,0.0,0.0,0.0,0.0
70,HAUTE SAONE,EXD,0.0,860.0,0.48,0.76,0.0,0.0,0.0,0.0
70,HAUTE SAONE,EXG,0.0,927.0,0.51,0.82,0.0,0.0,0.0,0.0
70,HAUTE SAONE,FG,0.0,4018.0,2.22,3.54,0.0,0.0,0.0,0.0
70,HAUTE SAONE,FN,0.0,17836.0,9.87,15.7,0.0,0.0,0.0,0.0
70,HAUTE SAONE,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,HAUTE SAONE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,HAUTE SAONE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,HAUTE SAONE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,HAUTE SAONE,SOC,0.0,39195.0,21.68,34.5,1.0,54147.0,29.95,48.44
70,HAUTE SAONE,UMP,0.0,41820.0,23.13,36.81,1.0,57627.0,31.88,51.56
70,HAUTE SAONE,VEC,0.0,2418.0,1.34,2.13,0.0,0.0,0.0,0.0
71,SAONE ET LOIRE,ALLI,0.0,1765.0,0.43,0.74,0.0,0.0,0.0,0.0
71,SAONE ET LOIRE,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,SAONE ET LOIRE,CEN,0.0,994.0,0.24,0.42,0.0,0.0,0.0,0.0
71,SAONE ET LOIRE,DVD,0.0,12158.0,2.97,5.1,0.0,0.0,0.0,0.0
71,SAONE ET LOIRE,DVG,0.0,17740.0,4.33,7.44,1.0,25124.0,6.13,10.97
71,SAONE ET LOIRE,ECO,0.0,590.0,0.14,0.25,0.0,0.0,0.0,0.0
71,SAONE ET LOIRE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,SAONE ET LOIRE,EXG,0.0,2187.0,0.53,0.92,0.0,0.0,0.0,0.0
71,SAONE ET LOIRE,FG,0.0,10697.0,2.61,4.49,0.0,0.0,0.0,0.0
71,SAONE ET LOIRE,FN,0.0,34753.0,8.48,14.57,0.0,0.0,0.0,0.0
